Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-652.4605	-760.8495	108.389	2.081774	0.6416887	0.309524	0.690476	0.8593521
6	-657.4735	-766.1391	108.6656	2.125167	0.491061	0.281593	0.718407	0.7370873
12	-649.3219	-757.1851	107.8632	1.962355	1.164151	0.411087	0.588913	0.9397546
18	-644.3716	-752.828	108.4564	2.174198	0.6082545	0.312476	0.687524	0.7017814
24	-648.4179	-756.1072	107.6893	2.250844	1.291485	0.219813	0.780187	0.3967504
30	-648.8838	-757.4144	108.5305	1.598826	0.7815893	0.296388	0.703612	1.031044
36	-644.2831	-752.337	108.0538	1.613892	1.054099	0.296388	0.703612	1.185888
42	-648.8517	-757.2195	108.3679	2.353707	0.5846495	0.466927	0.533073	0.4391608
48	-643.2307	-750.799	107.5683	2.353707	1.334284	0.370154	0.629846	0.4391608
54	-652.3067	-759.5512	107.2445	2.353707	1.792806	0.370154	0.629846	0.4548795
60	-646.7031	-754.182	107.4789	2.273288	1.553249	0.35762	0.64238	0.5821012
66	-655.8175	-763.7375	107.92	2.225207	1.074513	0.317228	0.682772	0.5786424
72	-653.7375	-761.81	108.0725	2.081656	1.065093	0.333702	0.666298	0.5786424
78	-648.5593	-756.8109	108.2516	1.940467	1.006558	0.267445	0.732555	0.633266
84	-646.5389	-755.2101	108.6712	1.83914	0.5437657	0.38197	0.61803	0.9741969
90	-648.6234	-757.0192	108.3958	1.699554	0.6700683	0.43535	0.56465	1.190834
96	-640.3692	-748.7037	108.3346	1.834138	0.9710418	0.46119	0.53881	0.7423168
102	-633.6294	-741.9429	108.3135	1.845038	0.9710418	0.39216	0.60784	0.7576318
108	-639.1266	-747.3369	108.2103	2.145018	0.8505217	0.28351	0.71649	0.6379507
114	-652.8454	-760.9951	108.1498	2.145018	0.7796512	0.344059	0.655941	0.8571312
120	-652.67	-760.9583	108.2884	2.018444	0.7796512	0.421377	0.578623	0.8424824
126	-639.5621	-747.921	108.359	1.748454	0.7796512	0.421377	0.578623	1.054361
132	-650.2093	-758.5252	108.3159	1.693459	0.9763872	0.276995	0.723005	0.9342678
138	-645.9133	-753.7139	107.8005	1.645054	1.478898	0.404035	0.595965	1.064052
144	-644.2283	-751.8667	107.6383	1.745012	1.787335	0.313323	0.686677	0.911665
150	-638.4105	-746.9853	108.5748	1.660104	0.7901255	0.278249	0.721751	0.911665
156	-638.6353	-747.0314	108.3961	1.916331	0.6619061	0.234872	0.765128	1.000953
162	-638.1243	-746.7088	108.5845	2.116987	0.5970453	0.347194	0.652806	0.5736849
168	-633.9122	-742.4442	108.532	1.886364	0.7318333	0.280787	0.719213	0.7733597
174	-633.193	-741.6291	108.4361	1.886364	0.8403752	0.32549	0.67451	0.7219273
